Company Code,Account,Document Type,Posting Date,Document Date,Amount in doc. curr.,Document currency,Amount in local currency,Local Currency,Text/Billing doc,Assignment,Posting period,Fiscal Year,Document Header Text,Clearing Doc,Action,AR Comments,Aging,Aging Bucket,Sign,CountIf,Reference,SD Doc,Status,Cnxd,VBAK PO,BSID - Account,BSID Doc,BSID Amount ,Diff.,USD Diff,Diff. %,ZAR_PAY_REPORT
Europe,101071,DC,2/3/2025,2/3/2025,-15.46,EUR,-16.11,USD,2976521564,T0003,3,2025,PP/IS/20250203,104823112,write off,Settlement reversed/chargeback,3,0-10,-1,1,2976521564,7168988025,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101072,DC,2/3/2025,2/3/2025,-23.99,GBP,-29.84,USD,3003703975,T0003,3,2025,PP/IS/20250203,cleared,clear with OI,clear with OI ,3,0-10,-1,1,3002552933,7026414946,SUCCESS,,,1452450,6508018758,23.99,0,0,0%,Not in Bibit
Europe,101077,DC,2/3/2025,2/3/2025,-44.51,NZD,-25.18,USD,3003703105,T0003,3,2025,PP/IS/20250203,cleared,clear with OI,clear with OI ,3,0-10,-1,1,3002861025,7192066460,SUCCESS,,,1417722,6508171229,44.51,0,0,0%,Not in Bibit
US,101053,DC,2/3/2025,2/3/2025,-59.99,USD,-59.99,USD,,T0003,3,2025,PP/IS/20250203,,no action,less than 10 days,3,0-10,-1,1,,7193251318,,,7193251318,,,,,,,Not in Bibit
Europe,101071,DC,2/3/2025,2/3/2025,-24.99,EUR,-26.04,USD,2976980189,T0003,3,2025,PP/IS/20250203,104823112,write off,Settlement reversed/chargeback,3,0-10,-1,1,2976980189,7005528704,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
US,101053,DC,2/3/2025,2/3/2025,-12.99,USD,-12.99,USD,3003030347,T0003,3,2025,PP/IS/20250203,,no action,less than 10 days,3,0-10,-1,1,,7135007923,,,,,,,,,,Not in Bibit
US,101053,DC,2/3/2025,2/3/2025,-18.95,USD,-18.95,USD,3003461885,T0003,3,2025,PP/IS/20250203,1133697056,clear with OI,clear with OI/write off diff,3,0-10,-1,1,3003461885,7193203288,SUCCESS,0,7193203288,1450444,6637728210,13.96,-4.99,-4.99,-36%,Not in Bibit
US,101053,DC,2/3/2025,2/3/2025,-19.99,USD,-19.99,USD,3003721122,T0003,3,2025,PP/IS/20250203,1133697056,clear with OI,clear with OI ,3,0-10,-1,1,2996858128,7149106792,SUCCESS,,,1452233,6634310543,19.99,0,0,0%,Not in Bibit
US,101053,DC,2/3/2025,2/3/2025,2.59,USD,2.59,USD,3003194183,T1107,3,2025,PP/IS/20250203,1133697056,clear with OI,clear with OI/write off diff,3,0-10,1,1,3001246244,7127617025,SUCCESS,,,1450444,6637475545,-38.1,-35.51,-35.51,93%,Not in Bibit
US,101053,DC,2/3/2025,2/3/2025,-38.15,USD,-38.15,USD,3003703663,T0003,3,2025,PP/IS/20250203,1133697056,clear with OI,clear with OI ,3,0-10,-1,1,3002119219,7149721902,SUCCESS,,,1452233,6636931130,38.15,0,0,0%,Not in Bibit
US,101325,DC,2/3/2025,2/3/2025,-618.11,CAD,-427.91,USD,3003056422,T0003,3,2025,PP/IS/20250203,,no action,less than 10 days,3,0-10,-1,1,,7103917264,,,,,,,,,,Not in Bibit
US,101325,DC,2/3/2025,2/3/2025,-19.2,CAD,-13.29,USD,3003707147,T0003,3,2025,PP/IS/20250203,cleared,clear with OI,clear with OI ,3,0-10,-1,1,3003689613,7193194370,SUCCESS,,7193194370,1542049,6637722447,19.2,0,0,0%,Not in Bibit
US,101325,DC,2/3/2025,2/3/2025,-33.89,CAD,-23.46,USD,3003713790,T0003,3,2025,PP/IS/20250203,cleared,clear with OI,clear with OI ,3,0-10,-1,1,3002796544,7193205793,SUCCESS,,7193205793,1542049,6637726365,33.89,0,0,0%,Not in Bibit
US,101325,DC,2/3/2025,2/3/2025,-51.74,CAD,-35.82,USD,3003718464,T0003,3,2025,PP/IS/20250203,cleared,clear with OI,clear with OI ,3,0-10,-1,1,3003686230,7193229458,SUCCESS,,7193229458,1542049,6637728347,51.74,0,0,0%,Not in Bibit
US,101325,DC,2/3/2025,2/3/2025,-44.06,CAD,-30.5,USD,3003703354,T0006,3,2025,PP/IS/20250203,cleared,clear with OI,clear with OI ,3,0-10,-1,1,3003664369,7193183878,SUCCESS,,7193183878,1542049,6637719880,44.06,0,0,0%,Not in Bibit
US,101053,DC,11/28/2024,11/28/2024,-32.42,USD,-32.42,USD,,T0003,12,2024,PP/IS/20241128,email 1/29,Request refund,Contract cancelled immediately after creation,62,61-90,-1,1,,7184381685,,,7184381685,,,,,,,Not in Bibit
Europe,101071,DZ,11/29/2024,11/29/2024,-33.2,EUR,-34.94,USD,,T0003,12,2024,PP/IS/20241129,104819138,write off,Refund Declined,61,61-90,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DZ,12/3/2024,12/3/2024,-15.72,EUR,-16.56,USD,,T0006,1,2025,PP/IS/20241203,email 1/29,Request refund,Credit days given till 01/01/2026,57,46-60,-1,1,,7184961729,,,7184961729,,,,,,,Not in Bibit
Europe,101077,DC,12/9/2024,12/9/2024,-30.81,SGD,-22.94,USD,,T0003,1,2025,PP/IS/20241209,email 1/29,Request refund,Contract cancelled immediately after creation,51,46-60,-1,1,,7185901537,,,7185901537,,,,,,,Not in Bibit
Europe,101071,DC,12/13/2024,12/13/2024,-28.79,EUR,-30.33,USD,,T0003,1,2025,PP/IS/20241213,email 1/29,Request refund,Trial order ,47,46-60,-1,1,,580214327,,,580214327,,,,,,,Not in Bibit
Europe,101071,DC,12/17/2024,12/17/2024,-19.99,EUR,-21.01,USD,2959552575,T0003,1,2025,PP/IS/20241217,email 1/29,Request refund,DP - refund in PP,43,31-45,-1,1,,7159317707,,,,,,,,,,Not in Bibit
US,101053,DC,12/17/2024,12/17/2024,-39.99,USD,-39.99,USD,2959554345,T0003,1,2025,PP/IS/20241217,email 1/29,Request refund,DP - refund in PP,43,31-45,-1,1,,7178624553,,,,,,,,,,Not in Bibit
Europe,101071,DC,12/27/2024,12/27/2024,-25.99,EUR,-27.11,USD,2948639672,T0003,1,2025,PP/IS/20241227,104819138,write off,cnx inv/no rebilling,33,31-45,-1,1,,7184216801,,,,,,,,,,Not in Bibit
Europe,101077,DC,12/27/2024,12/27/2024,-58.08,NZD,-33.04,USD,2969216559,T0003,1,2025,PP/WO/20241226,email 1/29,Request refund,DP - refund in PP,33,31-45,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/1/2025,1/1/2025,-19.99,USD,-19.99,USD,2972788786,T0003,2,2025,PP/IS/20250101,email 1/29,Request refund,DP - refund in PP,28,21-30,-1,1,,7122858896,,,,,,,,,,Not in Bibit
US,101053,DC,1/2/2025,1/2/2025,-24.37,USD,-24.37,USD,2973567456,T0003,2,2025,PP/IS/20250102,106379587,write off,cnx inv/no rebilling,27,21-30,-1,1,,7172579465,,,,,,,,,,Not in Bibit
US,101053,DC,1/2/2025,1/2/2025,-1.99,USD,-1.99,USD,,T0003,2,2025,PP/IS/20250102,email 1/29,MBD SAP,order in ECC/no invoice,27,21-30,-1,1,,7188700551,,,7188700551,,,,,,,Not in Bibit
US,101053,DC,1/5/2025,1/5/2025,-22.99,USD,-22.99,USD,,T0003,2,2025,PP/IS/20250104,email 1/29,MBD SAP,order in ECC/no invoice,24,21-30,-1,1,,7189006925,,,7189006925,,,,,,,Not in Bibit
Europe,101071,DC,1/8/2025,1/8/2025,-15.46,EUR,-15.98,USD,,T0003,2,2025,PP/IS/20250108,email 1/29,MBD SAP,order in ECC/no invoice,21,21-30,-1,1,,7189411499,,,7189411499,,,,,,,Not in Bibit
Europe,101071,DC,1/9/2025,1/9/2025,-12.19,EUR,-12.6,USD,,T0006,2,2025,PP/IS/20250109,1141184419,clear together,clear together,20,11-20,-1,2,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,1/10/2025,1/10/2025,-19.99,EUR,-20.66,USD,2977636390,T0003,2,2025,PP/IS/20250110,email 1/29,Request refund,DP - refund in PP,19,11-20,-1,1,2977636390,7100675609,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,1/10/2025,1/10/2025,-23.79,EUR,-24.59,USD,,T0003,2,2025,PP/IS/20250110,1141184419,clear together,clear together,19,11-20,-1,2,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/11/2025,1/11/2025,-10.86,USD,-10.86,USD,,T0003,2,2025,PP/IS/20250111,email 1/29,MBD SAP,order in ECC/no invoice,18,11-20,-1,1,,7189911307,,,7189911307,,,,,,,Not in Bibit
US,101053,DC,1/11/2025,1/11/2025,-24.89,USD,-24.89,USD,,T0003,2,2025,PP/IS/20250111,email 1/29,MBD SAP,order in ECC/no invoice,18,11-20,-1,1,,7189884245,,,7189884245,,,,,,,Not in Bibit
US,101053,DC,1/12/2025,1/12/2025,-33.29,USD,-33.29,USD,,T0003,2,2025,PP/IS/20250112,email 1/29,MBD SAP,order in ECC/no invoice,17,11-20,-1,1,,7190078372,,,7190078372,,,,,,,Not in Bibit
US,101053,DC,1/13/2025,1/13/2025,-21.24,USD,-21.24,USD,,T0006,2,2025,PP/IS/20250113,1133497507,clear together,clear together,16,11-20,-1,2,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,1/13/2025,1/13/2025,-33.5,EUR,-34.57,USD,,T0006,2,2025,PP/IS/20250113,ECOMMSUPT-6054,MBD,order not in ECC,16,11-20,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/13/2025,1/13/2025,-19.99,USD,-19.99,USD,,T0006,2,2025,PP/IS/20250113,1133497507,clear together,clear together,16,11-20,-1,2,,#N/A,,,,,,,,,,Not in Bibit
US,101326,DC,1/13/2025,1/13/2025,-49,MXN,-2.4,USD,,T0006,2,2025,PP/IS/20250113,ECOMMSUPT-6054,MBD,order not in ECC,16,11-20,-1,1,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,1/14/2025,1/14/2025,-35.69,EUR,-36.83,USD,2973438383,T0003,2,2025,PP/IS/20250114,email 1/29,Request refund,DP - refund in PP,15,11-20,-1,1,2973438383,7189347411,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101077,DC,1/15/2025,1/15/2025,-14080,JPY,-89.13,USD,2971392322,T0003,2,2025,PP/IS/20250115,email 1/29,Request refund,DP - refund in PP,14,11-20,-1,1,2971392322,7064260389,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,1/16/2025,1/16/2025,-34.76,EUR,-35.87,USD,,T0003,2,2025,PP/IS/20250116,email 1/29,MBD SAP,order in ECC/no invoice,13,11-20,-1,1,,7190662670,,,7190662670,,,,,,,Not in Bibit
Europe,101071,DC,1/17/2025,1/17/2025,-15.47,EUR,-15.96,USD,2982672647,T0003,2,2025,PP/IS/20250117,email 1/29,Request refund,DP - refund in PP,12,11-20,-1,1,2982672647,7154681133,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,1/17/2025,1/17/2025,-11.89,EUR,-12.27,USD,2983413002,T0003,2,2025,PP/IS/20250117,email 1/29,Request refund,DP - refund in PP,12,11-20,-1,1,2983413002,7166157473,SUCCESS,0,,,,,,,,SETTLEMENT
Europe,101071,DC,1/17/2025,1/17/2025,-48.39,EUR,-49.93,USD,,T0003,2,2025,PP/IS/20250117,1141184419,clear together,clear together,12,11-20,-1,2,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/19/2025,1/19/2025,-263.88,USD,-263.88,USD,,T0003,2,2025,PP/IS/20250119,1133497507,clear together,clear together,10,0-10,-1,2,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,1/19/2025,1/19/2025,-10.64,USD,-10.64,USD,2969727685,T0003,2,2025,PP/IS/20250119,106379587,write off,cnx inv/no rebilling,10,0-10,-1,1,,7059114992,,,,,,,,,,Not in Bibit
Europe,101072,DC,1/19/2025,1/19/2025,-16.24,GBP,-19.83,USD,,T0006,2,2025,PP/IS/20250119,1141184420,clear together,clear together,10,0-10,-1,2,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DC,1/20/2025,1/20/2025,-135.98,EUR,-139.82,USD,2980340007,T0003,2,2025,PP/IS/20250120,email 1/29,Request refund,DP - refund in PP,9,0-10,-1,1,2980340007,7189540842,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,1/21/2025,1/21/2025,-23.79,EUR,-24.46,USD,2984122682,T0003,2,2025,PP/IS/20250121,email 1/29,write off,Settlement reversed/chargeback,8,0-10,-1,1,2984122682,7094405753,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101077,DC,1/21/2025,1/21/2025,-25.19,NZD,-14.1,USD,2992012853,T0003,2,2025,PP/IS/20250121,,no action,less than 10 days,8,0-10,-1,1,2991152783,7190186920,SUCCESS,,,,,,,,,Not in Bibit
US,101053,DC,1/21/2025,1/21/2025,21.49,USD,21.49,USD,2738828422,T1107,2,2025,PP/IS/20250121,email 1/29,write off,Manual refund,8,0-10,1,1,2738828422,7142985971,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/21/2025,1/21/2025,21.49,USD,21.49,USD,2766086220,T1107,2,2025,PP/IS/20250121,email 1/29,write off,Manual refund,8,0-10,1,1,2766086220,7142985971,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/21/2025,1/21/2025,21.49,USD,21.49,USD,2793359509,T1107,2,2025,PP/IS/20250121,email 1/29,write off,Manual refund,8,0-10,1,1,2793359509,7142985971,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,1/21/2025,1/21/2025,-19.99,USD,-19.99,USD,2991364385,T0003,2,2025,PP/IS/20250121,,no action,less than 10 days,8,0-10,-1,1,2990418090,7148178022,SUCCESS,,,,,,,,,Not in Bibit
US,101325,DC,1/21/2025,1/21/2025,12.99,CAD,9.03,USD,,T1107,2,2025,PP/IS/20250121,email 1/29,write off,Manual refund,8,0-10,1,1,2966623384,7188405630,SUCCESS,,7188405630,,,,,,,Not in Bibit
US,101325,DC,1/21/2025,1/21/2025,32.99,CAD,22.93,USD,,T1107,2,2025,PP/IS/20250121,email 1/29,write off,Manual refund,8,0-10,1,1,2973640060,7188682535,SUCCESS,,7188682535,,,,,,,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-9.66,NZD,-5.41,USD,2992421615,T0003,2,2025,PP/IS/20250122,1141184422/1141184424,clear with OI,clear with OI,7,0-10,-1,2,2992101987,7191382241,SUCCESS,,7191382241,1417722,6502969625,-9.66,-19.32,-10.82,200%,Not in Bibit
Europe,101071,DC,1/22/2025,1/22/2025,-15.46,EUR,-15.9,USD,2975429477,T0003,2,2025,PP/IS/20250122,email 1/29,write off,Settlement reversed/chargeback,7,0-10,-1,1,2975429477,7161430402,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/22/2025,1/22/2025,-11.39,EUR,-11.71,USD,2976043935,T0003,2,2025,PP/IS/20250122,email 1/29,write off,Settlement reversed/chargeback,7,0-10,-1,1,2976043935,57934088,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/22/2025,1/22/2025,-55.84,EUR,-57.42,USD,2982147722,T0003,2,2025,PP/IS/20250122,email 1/29,write off,Settlement reversed/chargeback,7,0-10,-1,1,2982147722,7154678243,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/22/2025,1/22/2025,-66.45,EUR,-68.33,USD,2983565767,T0003,2,2025,PP/IS/20250122,email 1/29,write off,Settlement reversed/chargeback,7,0-10,-1,1,2983565767,5005758971,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/22/2025,1/22/2025,-55.84,EUR,-57.42,USD,2984526015,T0003,2,2025,PP/IS/20250122,email 1/29,write off,Settlement reversed/chargeback,7,0-10,-1,1,2984526015,7095248472,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,1/22/2025,1/22/2025,36.59,EUR,37.62,USD,2947558925,T1107,2,2025,PP/IS/20250122,email 1/29,write off,Manual refund,7,0-10,1,1,2947558925,7183977348,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,1/22/2025,1/22/2025,-47.94,EUR,-49.29,USD,2992129590,T0003,2,2025,PP/IS/20250122,1141184419,clear with OI,clear with OI/write off diff,7,0-10,-1,1,2992129590,7191432277,SUCCESS,0,7191432277,1431893,6503261564,39.95,-7.99,-8.21,-20%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,9.66,NZD,5.41,USD,2992421615,T1107,2,2025,PP/IS/20250122,1141184422/1141184424,clear with OI,clear with OI,7,0-10,1,2,2992101987,7191382241,SUCCESS,,7191382241,1417722,6502969625,-9.66,0,0,0%,Not in Bibit
Europe,101071,DC,1/22/2025,1/22/2025,35.57,EUR,36.57,USD,2992221318,T1107,2,2025,PP/IS/20250122,1141184419,clear with OI,clear with OI/write off diff,7,0-10,1,1,2991377572,7140897393,SUCCESS,,,1431893,6502871109,-36.76,-1.19,-1.23,3%,Not in Bibit
Europe,101071,DC,1/22/2025,1/22/2025,39.85,EUR,40.97,USD,2993021267,T1107,2,2025,PP/IS/20250122,1141184419,clear with OI,clear with OI/write off diff,7,0-10,1,1,2991379231,7148274594,SUCCESS,,,1431893,6503267895,-41.19,-1.34,-1.38,3%,Not in Bibit
Europe,101071,DC,1/22/2025,1/22/2025,36.16,EUR,37.18,USD,2993016829,T1107,2,2025,PP/IS/20250122,1141184419,clear with OI,clear with OI/write off diff,7,0-10,1,1,2991822582,7144333582,SUCCESS,,,1431893,6503266068,-37.37,-1.21,-1.24,3%,Not in Bibit
Europe,101072,DC,1/22/2025,1/22/2025,19.97,GBP,24.39,USD,2993000145,T1107,2,2025,PP/IS/20250122,email 1/29,write off,Manual refund,7,0-10,1,1,2879723638,7166391988,SUCCESS,,,,,,,,,Not in Bibit
Europe,101072,DC,1/22/2025,1/22/2025,4.98,GBP,6.08,USD,2993000142,T1107,2,2025,PP/IS/20250122,email 1/29,write off,Manual refund,7,0-10,1,1,2964112694,7166391988,SUCCESS,,,,,,,,,Not in Bibit
Europe,101072,DC,1/22/2025,1/22/2025,-283.75,NOK,-24.91,USD,2993046111,T0003,2,2025,PP/IS/20250122,,no action,less than 10 days,7,0-10,-1,1,2988518244,7178743677,SUCCESS,,,,,,,,,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,23.99,AUD,14.87,USD,2993037771,T1107,2,2025,PP/IS/20250122,email 1/29,write off,Manual refund,7,0-10,1,1,2993020610,7191492661,SUCCESS,,7191492661,,,,,,,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-58.1,NZD,-32.53,USD,2992768811,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992768811,7175226925,SUCCESS,0,,1417722,6503142874,58.1,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992824581,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992824581,7187596450,SUCCESS,0,,1417722,6503171053,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-66.82,NZD,-37.41,USD,2992961889,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992961889,7175228590,SUCCESS,0,,1417722,6503239459,66.82,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992998046,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992998046,7175231541,SUCCESS,0,,1417722,6503257561,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-33.7,NZD,-18.87,USD,2992883301,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992883301,7179177877,SUCCESS,0,,1417722,6503200166,33.7,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992952083,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992952083,7175231535,SUCCESS,0,,1417722,6503234347,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992917496,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992917496,7174242829,SUCCESS,0,,1417722,6503217967,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992945403,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992945403,7187546634,SUCCESS,0,,1417722,6503229679,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-66.82,NZD,-37.41,USD,2992795957,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992795957,7175226148,SUCCESS,0,,1417722,6503155980,66.82,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992961077,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992961077,7175228960,SUCCESS,0,,1417722,6503238775,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992973649,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992973649,7175229589,SUCCESS,0,,1417722,6503245563,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992648475,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992648475,7175229566,SUCCESS,0,,1417722,6503082900,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-25.19,NZD,-14.1,USD,2992686597,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992686597,7183503161,SUCCESS,0,,1417722,6503102663,25.19,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992690719,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992690719,7175228586,SUCCESS,0,,1417722,6503104513,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992709592,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992709592,7179175977,SUCCESS,0,,1417722,6503113781,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992580613,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992580613,7179177471,SUCCESS,0,,1417722,6503048511,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992599853,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992599853,7183518495,SUCCESS,0,,1417722,6503057751,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992561527,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992561527,7175228298,SUCCESS,0,,1417722,6503038678,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992489152,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992489152,7179179089,SUCCESS,0,,1417722,6503003111,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-112.36,NZD,-62.91,USD,2992397374,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992397374,7183433824,SUCCESS,0,,1417722,6502957294,112.36,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992431035,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992431035,7175228573,SUCCESS,0,,1417722,6502973188,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992421145,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992421145,7183485312,SUCCESS,0,,1417722,6502968972,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-112.36,NZD,-62.91,USD,2992880618,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992880618,7175231544,SUCCESS,0,,1417722,6503199527,112.36,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-231.84,NZD,-129.81,USD,2993004786,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2993004786,7191507384,SUCCESS,0,7191507384,1417722,6503275339,231.84,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-58.08,NZD,-32.52,USD,2979218462,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2979218462,7184663002,SUCCESS,0,,1417722,6496398925,58.08,0,0.05,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-25.19,NZD,-14.1,USD,2993011933,T0006,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2993011933,7191477589,SUCCESS,0,7191477589,1417722,6503272534,25.19,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-112.36,NZD,-62.91,USD,2992256747,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992256747,7170198009,SUCCESS,0,,1417722,6502888594,112.36,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2991808368,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2991808368,7179052584,SUCCESS,0,,1417722,6502658663,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-19.32,NZD,-10.82,USD,2992922991,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992922991,7183430538,SUCCESS,0,,1417722,6503219867,19.32,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992860663,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992860663,7183492465,SUCCESS,0,,1417722,6503189404,38.76,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-21.9,NZD,-12.26,USD,2992792214,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992792214,7187547379,SUCCESS,0,,1417722,6503153970,21.9,0,0,0%,Not in Bibit
Europe,101077,DC,1/22/2025,1/22/2025,-38.76,NZD,-21.7,USD,2992885177,T0003,2,2025,PP/IS/20250122,1141184422,clear with OI,clear with OI,7,0-10,-1,1,2992885177,7179179071,SUCCESS,0,,1417722,6503202121,38.76,0,0,0%,Not in Bibit
